datetime,actual_value,xgboost_forecast,lightgbm_forecast,gradient_boosting_forecast,catboost_forecast,adaboost_forecast,lstm_forecast
2025-11-14 05:00:00,11.57,11.850193,11.20904197182498,12.169128286002802,10.760192480071389,12.11940899357585,12.0
2025-11-14 05:30:00,11.72,11.850193,11.227600163180046,12.068957648361396,11.288703499529834,12.57857066211709,12.12
2025-11-14 06:00:00,12.39,14.020168,12.84735277987599,13.771355924038332,13.48821162646968,13.56279419354775,13.05
2025-11-14 06:30:00,12.36,12.54759,12.13615375979893,12.581494351764578,12.78320996686038,13.202264496687464,13.48
2025-11-14 07:00:00,8.44,12.21579,11.65597743842704,11.882917659751204,12.09884033110168,13.199222194920074,12.65
2025-11-14 07:30:00,8.42,12.038638,11.241156564162074,11.81462393850368,11.97683838509066,12.66506534947766,12.29
2025-11-14 08:00:00,8.21,11.538627,11.21538290966627,11.364131870841357,10.983782750268425,11.39909806149461,11.14
2025-11-14 08:30:00,8.18,10.15112,10.819447682968052,10.671175124316848,9.973853096992467,10.605377854444276,10.45
2025-11-14 09:00:00,7.34,10.114647,9.445950083085886,7.962903721682528,9.928998488094996,9.923783820866312,9.94
2025-11-14 09:30:00,5.01,9.4341955,9.067790910105792,7.454649941384812,8.476312258167944,8.933845495370813,9.51
2025-11-14 10:00:00,5.01,8.488137,8.372947051354705,7.936306733164978,7.608829223195077,8.578707448540385,8.75
2025-11-14 10:30:00,4.0,8.203859,8.07262434584338,7.685354439110767,6.92031320889436,7.773711370405081,8.26
2025-11-14 11:00:00,5.01,7.941934,7.566386457111829,7.303545245839055,6.814373310669364,7.748290504544496,8.42
2025-11-14 11:30:00,6.01,7.7878866,7.684227887951319,7.467021205007099,8.868756444911986,7.748290504544496,8.26
2025-11-14 12:00:00,6.01,7.6750107,7.389517883738088,8.075735518673989,9.36049209191604,7.223367078189472,6.84
2025-11-14 12:30:00,6.6,7.6507616,7.708909855259876,7.24394172951847,7.651326973470005,7.492382594314744,8.02
2025-11-14 13:00:00,7.89,7.870849,8.367280162057016,7.738869191406496,6.895293272648877,8.508016800853001,9.13
2025-11-14 13:30:00,8.04,8.6482,8.506569019702765,8.411247601398134,8.661010751502303,8.74806274059605,9.29
2025-11-14 14:00:00,10.13,9.618059,8.86065492609328,9.290841849492164,9.742347899533742,9.340302995785247,10.2
2025-11-14 14:30:00,9.87,10.838302,9.455962730108253,10.883634586713914,11.218474253147694,11.348880059043385,10.79
2025-11-14 15:00:00,11.36,11.732768,10.559785524615291,11.207776671021977,11.1873829038505,12.994759201352997,12.48
2025-11-14 15:30:00,12.2,13.501233,12.844219361266404,13.352066600693544,12.912788265891429,13.26825176602713,12.95
2025-11-14 16:00:00,16.93,15.720738,15.257491703874422,15.495993931542248,14.357238824214583,13.582660166769609,15.62
2025-11-14 16:30:00,16.95,16.232086,15.47426394933935,16.96687281687922,14.839342314028736,14.923914011770886,16.47
2025-11-14 17:00:00,15.65,14.707414,14.306828928176664,15.218145514631788,14.853686302722831,14.211378086897,16.13
2025-11-14 17:30:00,15.25,15.59287,14.960932727834646,15.426779637602376,14.812744789940991,14.211378086897,14.53
2025-11-14 18:00:00,15.51,15.522302,15.05124099738786,14.924736989805158,14.507226755141849,14.179390988309674,14.77
2025-11-14 18:30:00,15.0,14.46416,14.033298009019534,14.783857171208547,14.06390913315385,14.155377253813322,15.9
2025-11-14 19:00:00,15.0,13.998496,14.0830609356652,14.267918389350031,12.801511316019694,13.582660166769609,14.27
2025-11-14 19:30:00,13.69,13.627867,13.282442182395686,14.764957259703753,12.45675654493158,13.369164630232936,13.46
2025-11-14 20:00:00,14.49,14.155751,13.258077801283122,15.015322075855815,13.174574413477218,13.369164630232936,14.19
2025-11-14 20:30:00,14.49,13.402455,12.700449254036092,13.262300030826308,12.7400838869123,13.369164630232936,12.93
2025-11-14 21:00:00,14.27,12.7152405,12.10951978257846,12.606407645973803,12.796323182176309,13.26825176602713,12.84
2025-11-14 21:30:00,13.69,12.483904,11.828854924262584,12.297316887886067,11.788185067277418,13.106985697832734,12.18
2025-11-14 22:00:00,13.0,12.353851,11.680529651144996,12.10655439318952,11.763410937041604,13.199222194920074,11.98
2025-11-14 22:30:00,13.01,11.964114,11.450020922401292,11.789470129451258,11.726324578692775,12.66506534947766,11.87
2025-11-14 23:00:00,13.0,12.074059,11.08873057825003,12.01620566893794,10.848648980631175,12.46802498855974,11.51
2025-11-14 23:30:00,11.5,11.671445,10.424853946586865,11.416980775196636,10.38478919280634,11.348880059043385,11.34
2025-11-15 00:00:00,11.47,11.742682,10.609267590375328,11.45430882923174,10.112717198506486,11.348880059043385,11.23
2025-11-15 00:30:00,11.79,11.409769,9.4990625029695,11.202275427250274,10.043354040166742,10.605377854444276,10.87
2025-11-15 01:00:00,11.57,11.409769,9.443205143183064,11.161385507889086,9.656959718016406,9.923783820866312,10.79
2025-11-15 01:30:00,11.49,11.409769,9.482054002203265,11.242127420796338,9.887542327397306,10.605377854444276,10.97
2025-11-15 02:00:00,11.66,11.3789625,9.434095159326688,11.231631198302049,10.06918598951831,10.83139720349999,11.21
2025-11-15 02:30:00,12.05,11.654659,9.545870013069928,11.34730532502808,9.982329868382129,10.83139720349999,11.52
2025-11-15 03:00:00,12.09,11.654659,9.79885811183746,11.355924534835248,10.459112681891868,11.187881022436446,11.54
2025-11-15 03:30:00,12.7,11.713996,9.942563987725194,11.651716578561697,10.8692898741894,11.348880059043385,11.65
2025-11-15 04:00:00,12.15,11.783406,10.319146491465126,11.857957667277812,10.70302056364218,11.39909806149461,11.82
2025-11-15 04:30:00,12.17,11.783406,11.00824566180423,11.904739208443626,11.232672765056392,11.94434315734298,11.73
2025-11-15 05:00:00,12.52,11.839416,10.946895213925188,12.039712364661929,10.624518936211269,12.45750477789977,11.95
2025-11-15 05:30:00,12.7,11.839416,10.978508979144491,11.896399528484388,11.552811706321553,12.57857066211709,11.95
2025-11-15 06:00:00,14.5,13.063799,12.188426645145109,13.170093949828912,11.606533627297637,13.47445693785932,12.76
2025-11-15 06:30:00,14.24,13.001494,12.112393512314684,12.533990872926209,12.792287708173273,13.26825176602713,12.6
2025-11-15 07:00:00,12.92,12.781967,11.520837215344557,12.179493777691382,12.002911945779267,13.208895493409887,10.75
2025-11-15 07:30:00,11.29,12.155699,10.935916545193658,11.731719118255326,11.673928717583491,12.66506534947766,10.64
2025-11-15 08:00:00,10.0,11.789745,10.488856003643347,11.167903449011757,10.561346683832593,11.92740603463244,10.0
2025-11-15 08:30:00,8.65,10.5941725,8.97168554280915,9.282459014332291,9.574182473583392,13.01979998436281,9.82
2025-11-15 09:00:00,8.2,10.02687,9.465399345503824,8.618006797010215,10.031634206440806,12.473685468065916,9.46
2025-11-15 09:30:00,7.56,9.074575,7.8968054831554895,7.424252570472053,9.14994385949669,9.693669673973298,8.66
2025-11-15 10:00:00,6.34,7.471161,7.326724923034509,7.462296224121931,7.066154264652286,9.27528525438898,7.79
2025-11-15 10:30:00,6.34,6.5613766,6.122417291228495,6.41452548792343,6.051406022072196,8.358820706538975,7.44
2025-11-15 11:00:00,6.17,6.536125,5.470666147934856,6.192101509626755,6.035059022915942,7.773711370405081,7.64
2025-11-15 11:30:00,6.14,6.208659,5.883763435096005,5.798666499145718,6.148708097263715,7.8237980071271,7.94
2025-11-15 12:00:00,6.14,6.161183,5.681973364120493,5.459110541088204,6.015887368668525,7.443593052767814,7.68
2025-11-15 12:30:00,6.14,6.6462274,5.801455568532195,5.545681888428083,6.389054948239605,7.686595702439196,7.92
2025-11-15 13:00:00,6.5,6.9916945,7.042235519561115,6.509772622925578,6.818469905235213,8.618138550787236,8.78
2025-11-15 13:30:00,7.56,7.463924,7.750460632847712,6.956932797048115,7.2654729779245795,8.924472233605046,9.08
2025-11-15 14:00:00,7.05,8.971609,9.278971299497544,9.185097713233484,8.737981508597075,9.3928986954622,10.34
2025-11-15 14:30:00,7.89,10.893289,9.49969516974243,10.57664679433439,11.349272241609684,12.473685468065916,10.78
2025-11-15 15:00:00,10.65,11.810888,10.81356098538828,12.49708728126,11.856289365061349,13.089508514437254,12.58
2025-11-15 15:30:00,10.99,12.907284,12.2916728219555,13.141071939737795,13.936232461756124,13.328394732795877,13.67
2025-11-15 16:00:00,11.32,15.540699,15.393829099811526,15.14113871439405,15.643351342411,13.582660166769609,16.04
2025-11-15 16:30:00,12.92,16.074873,15.66984075590618,16.382378829093117,15.238377998254316,14.923914011770886,16.6
2025-11-15 17:00:00,13.01,14.8453,14.584857414492628,15.296634320862369,14.956123004484732,14.211378086897,15.88
2025-11-15 17:30:00,12.92,15.120095,15.298540382955816,15.293710826972545,14.88888437226831,14.211378086897,15.43
2025-11-15 18:00:00,12.82,15.120095,14.62314356463991,14.93414429822892,14.371097219267131,14.179390988309674,15.35
2025-11-15 18:30:00,12.7,14.730606,14.699771660241275,15.034592659634397,14.505634760452605,14.179390988309674,15.15
2025-11-15 19:00:00,12.7,14.170121,14.092278167275545,14.545929503319169,13.683908172105232,14.211378086897,14.42
2025-11-15 19:30:00,12.0,13.841033,13.462459616636052,14.836585018190524,12.506721481376418,13.328394732795877,13.59
2025-11-15 20:00:00,12.0,13.78272,13.28230902218787,14.691084040843794,13.118394387451444,13.47445693785932,14.34
2025-11-15 20:30:00,12.5,12.947555,12.549653512987174,13.102132443777904,12.397936685040836,13.199222194920074,13.74
2025-11-15 21:00:00,15.0,12.669573,12.167464698171592,12.397180008902213,12.348843457900308,13.14773625598477,13.47
2025-11-15 21:30:00,13.39,12.201465,11.446165440670828,12.00313043900714,12.031400876084714,13.01979998436281,12.93
2025-11-15 22:00:00,12.92,12.337772,11.59744798117776,11.898367603666475,12.057279463918292,13.199222194920074,12.45
2025-11-15 22:30:00,11.54,11.948035,11.27720523438636,11.773858408834512,11.92820531505678,13.089508514437254,12.22
2025-11-15 23:00:00,11.58,12.057981,11.14024869630626,11.923819725292722,11.10041340347893,12.473685468065916,12.0
2025-11-15 23:30:00,12.43,11.869766,10.828354782780472,11.462328134817463,9.873433513759885,11.344240612838934,11.31
2025-11-16 00:00:00,11.37,11.771683,10.869062162256933,11.63155663823355,10.35215554852548,11.344240612838934,11.03
2025-11-16 00:30:00,11.22,11.374655,10.490672143656296,11.251456322832896,10.252642065244986,10.605377854444276,10.99
2025-11-16 01:00:00,11.16,11.384426,10.2127570018645,11.413102765677303,10.02077888766031,10.605377854444276,10.82
2025-11-16 01:30:00,11.11,11.384426,10.28640125307,11.282962702508714,10.216674258366467,10.605377854444276,10.89
2025-11-16 02:00:00,11.18,11.380485,10.243922065886744,11.309287354437032,9.859883667511616,10.83139720349999,11.11
2025-11-16 02:30:00,11.47,11.674794,10.355696919629985,11.37419827394496,9.971717982107744,11.180953122539114,11.43
2025-11-16 03:00:00,11.24,11.734131,10.796542473680285,11.682442117881086,10.600835319072395,11.348880059043385,11.42
2025-11-16 03:30:00,11.53,11.803541,10.798775356398751,11.693920122674262,10.764411964675062,11.348880059043385,11.59
2025-11-16 04:00:00,11.94,11.745339,11.164469039719837,11.96621997663944,10.593319612380144,11.39909806149461,11.46
2025-11-16 04:30:00,12.0,11.745339,11.17312497742022,11.984232511361744,11.098955412550817,11.94434315734298,11.68
2025-11-16 05:00:00,12.19,11.85955,11.09595035338921,12.001371509705889,10.467361698236058,12.11940899357585,11.69
2025-11-16 05:30:00,12.0,11.822228,11.185891271140449,12.003301339431996,11.284357695955643,12.57857066211709,11.69
2025-11-16 06:00:00,11.94,12.789985,12.069892439935552,12.839238931969764,11.76779460421373,13.416680429508771,12.9
2025-11-16 06:30:00,12.15,13.047065,12.410636147021156,12.832497345240585,12.160118032315436,13.106985697832734,12.75
2025-11-16 07:00:00,11.0,12.40003,11.62512940437226,11.902086806736556,11.607668704587333,13.208895493409887,11.62
2025-11-16 07:30:00,10.1,11.963366,11.00437901991799,11.64608659021218,11.241697870960516,12.66506534947766,10.87
2025-11-16 08:00:00,8.53,11.573463,10.49116791180538,11.043661425212512,10.184623191265908,11.180953122539114,10.21
2025-11-16 08:30:00,6.31,10.307458,9.055299664466,9.77725179247734,9.527543006441524,11.348880059043385,9.66
2025-11-16 09:00:00,6.19,9.848601,8.874766187872163,8.794887539878708,10.02949266914438,11.187881022436446,9.36
2025-11-16 09:30:00,6.18,9.164221,7.4959161982066815,7.5926136955163965,8.773493928434856,9.693669673973298,8.9
2025-11-16 10:00:00,2.01,7.74988,7.117203108679001,7.292378259041275,6.891819163592251,9.291207996034828,7.71
2025-11-16 10:30:00,0.01,7.4028907,7.304147085382324,7.054097807388849,5.135388926642202,8.383755560394667,7.3
2025-11-16 11:00:00,0.01,7.2326407,6.6593738784278536,6.9303854316386975,5.557352074076169,7.881227447724293,7.51
2025-11-16 11:30:00,0.01,6.5854344,5.980138060963726,5.839285063797433,5.838063838041427,8.169607375541784,7.51
2025-11-16 12:00:00,0.02,6.2510056,5.864040021187211,5.781931286804153,4.565187052928686,7.586680814940996,7.15
2025-11-16 12:30:00,0.1,6.5592394,6.0306993953043895,6.023311735676979,5.446536192367649,7.748290504544496,7.29
2025-11-16 13:00:00,2.01,7.097442,7.3458928946228434,6.855518485934144,6.835079280425967,8.800452775502588,7.84
2025-11-16 13:30:00,6.15,8.328197,8.898198357305535,8.24317746246989,8.092398034958867,8.924472233605046,8.36
2025-11-16 14:00:00,7.56,8.980967,9.02055309280948,8.853363433407008,9.291856300965566,9.870817557511112,8.75
2025-11-16 14:30:00,8.93,10.649146,9.419313317217757,10.427942363748633,11.226950994258369,11.94434315734298,9.52
2025-11-16 15:00:00,10.51,11.474783,10.513339770407947,11.013582537042051,11.219778551703143,13.01979998436281,11.68
2025-11-16 15:30:00,10.99,12.703416,12.327714813434584,12.165153404995818,13.35064440245513,13.202264496687464,12.23
2025-11-16 16:00:00,11.83,14.7121,14.515468717969505,15.195602612464546,15.03919827422702,13.582660166769609,13.34
2025-11-16 16:30:00,11.43,15.342835,14.992817578938023,16.02351902522523,15.084867098342135,14.923914011770886,14.46
2025-11-16 17:00:00,12.7,14.924173,14.42585374585337,15.247739058304726,14.514175857381646,14.211378086897,14.16
2025-11-16 17:30:00,12.7,14.80803,14.730724862799653,15.00367227657494,14.103734568848663,14.211378086897,13.38
2025-11-16 18:00:00,12.0,14.80803,14.338984759354048,14.675429595235212,14.01383801618004,14.211378086897,13.4
2025-11-16 18:30:00,11.61,14.80803,14.345596116541229,14.800584849941565,14.5678305220235,14.179390988309674,13.72
2025-11-16 19:00:00,12.4,14.492249,14.202740846065945,14.699893117333549,14.139863248753064,14.211378086897,13.32
2025-11-16 19:30:00,12.0,13.841033,13.861154356315785,15.018531649449676,12.91374202205034,13.369164630232936,12.45
2025-11-16 20:00:00,11.82,13.9580765,13.786477153783045,14.100390221995092,12.966234901800702,13.56279419354775,12.69
2025-11-16 20:30:00,11.78,13.707328,13.128745842565811,13.539845276180117,12.601481683638257,13.202264496687464,12.67
2025-11-16 21:00:00,11.54,12.990522,12.563226923354836,12.869273914104776,12.898943089050888,13.47445693785932,13.17
2025-11-16 21:30:00,11.27,12.609861,12.207629389707789,12.133262852060534,12.719161188664946,13.105097405656725,12.62
2025-11-16 22:00:00,11.02,12.39389,11.835208005422391,11.928808198171758,11.857836894523905,13.199222194920074,11.76
2025-11-16 22:30:00,10.84,12.153818,11.504954000685192,11.872226356042418,11.583910430905629,13.089508514437254,11.36
2025-11-16 23:00:00,10.91,12.168089,11.3699326544539,11.955480275093828,11.311930379578216,12.66506534947766,10.89
2025-11-16 23:30:00,10.71,11.979876,10.973117556951712,11.462231130956424,10.204882306737035,11.92740603463244,10.65
2025-11-17 00:00:00,10.56,11.872927,11.145267164999776,11.723798753905648,9.763987311681158,11.92740603463244,10.79
2025-11-17 00:30:00,10.51,11.593585,10.777787822996364,11.359776930742449,9.74476051093505,10.83139720349999,10.6
2025-11-17 01:00:00,10.47,11.548107,10.7139718121297,11.462431725748472,9.734369854519372,10.605377854444276,10.48
2025-11-17 01:30:00,10.41,11.548107,10.69316358167269,11.301352516246633,9.998862202298987,10.605377854444276,10.38
2025-11-17 02:00:00,10.5,11.590812,10.636152525528656,11.353195693677137,10.00797393594868,10.83139720349999,10.6
2025-11-17 02:30:00,10.47,11.885121,10.80439332813767,11.409736480811498,10.217934056017524,11.180953122539114,10.87
2025-11-17 03:00:00,10.51,11.925454,11.05565977237159,11.75257710289658,10.73576369353319,11.348880059043385,11.01
2025-11-17 03:30:00,10.51,11.994864,11.25125004423186,11.801273061498492,10.846957532108776,11.94434315734298,11.13
2025-11-17 04:00:00,10.51,11.936664,11.429866348962785,11.989833136842655,10.64386025830512,11.94434315734298,11.22
2025-11-17 04:30:00,10.51,11.936664,11.427633466244318,11.985429915121257,10.866560968218492,11.94434315734298,11.39
2025-11-17 05:00:00,10.51,12.1051,11.359702943557073,12.047468598233817,11.103274363774403,12.57857066211709,11.53
2025-11-17 05:30:00,10.62,12.01992,11.415380052429215,12.070669394087522,11.78638293766669,12.964080624373418,11.58
2025-11-17 06:00:00,11.01,13.567942,12.647769812583348,13.19708012363391,12.098444935993315,13.435627095734118,12.16
2025-11-17 06:30:00,11.37,13.45957,12.73610858978466,13.300112067068303,11.825843469992911,13.56279419354775,12.27
2025-11-17 07:00:00,8.18,12.760411,11.826973880614078,11.988846169377116,12.068900295067197,13.208895493409887,11.28
2025-11-17 07:30:00,7.56,12.1629505,11.207360383153484,11.688249177167805,11.423975028422364,13.089508514437254,10.91
2025-11-17 08:00:00,8.12,11.557073,10.326618510878616,10.74216109359116,9.840567980429276,10.83139720349999,9.68
2025-11-17 08:30:00,7.56,10.115904,9.232128795570858,9.067975443667745,9.05577260424354,11.348880059043385,8.95
2025-11-17 09:00:00,7.56,9.081363,8.515348289446253,8.580940342215401,8.566850545392866,11.187881022436446,8.68
2025-11-17 09:30:00,8.0,9.118749,8.087408248752793,7.610655299895204,8.160894417006611,9.693669673973298,8.58
2025-11-17 10:00:00,7.0,8.219782,7.658197336805016,7.629389825589392,5.881151482331876,9.291207996034828,6.67
2025-11-17 10:30:00,6.72,6.950215,5.660549529704826,6.515217701503735,3.36126804657078,8.383755560394667,5.97
2025-11-17 11:00:00,7.0,6.3802056,5.237553946769571,5.966118807960065,4.115928616649803,7.881227447724293,5.78
2025-11-17 11:30:00,7.56,6.137064,5.304639911603391,5.7780615516353615,3.789792031194049,7.75435448440363,5.87
2025-11-17 12:00:00,7.0,6.046064,4.867255353581999,5.512272157863728,2.6907487783246906,7.732856686639216,5.5
2025-11-17 12:30:00,6.01,6.0823193,4.716409574663347,5.446575297785585,3.2983255237966347,7.8237980071271,5.92
2025-11-17 13:00:00,8.29,7.114604,6.793964965216295,6.633299173752514,4.824490075368247,8.54492393296032,6.9
2025-11-17 13:30:00,9.2,7.948259,8.300598177470063,7.6595479600533665,7.29846645570996,8.933845495370813,8.46
2025-11-17 14:00:00,9.83,8.744311,8.665579376094891,8.494937858021002,8.674442177699264,9.3928986954622,9.14
2025-11-17 14:30:00,10.54,10.179307,8.651009371120422,9.84136475601727,10.14044907976015,11.344240612838934,10.19
2025-11-17 15:00:00,10.93,11.612459,10.517177792437025,10.993281140714728,10.56936318183844,12.994759201352997,12.01
2025-11-17 15:30:00,11.23,12.872445,12.351024428297809,11.899290426851582,12.863783131377806,13.202264496687464,12.7
2025-11-17 16:00:00,12.14,14.81641,14.44056405762952,14.908413640045616,13.84501949839712,13.582660166769609,14.08
2025-11-17 16:30:00,13.36,15.368274,14.83392848244294,15.940269775956144,15.232693646376916,14.923914011770886,14.24
2025-11-17 17:00:00,12.7,14.921847,14.384013267392367,15.207167528692464,14.573667174901516,14.211378086897,14.58
2025-11-17 17:30:00,12.26,14.756326,14.789821605746026,15.02691967713196,14.65888198970228,14.211378086897,14.28
2025-11-17 18:00:00,12.0,14.80803,14.394341981831078,14.69599227346372,14.932804946456583,14.211378086897,14.17
2025-11-17 18:30:00,11.91,14.833466,14.226143157777562,14.864866068831567,14.542215754818766,14.179390988309674,13.75
2025-11-17 19:00:00,11.31,14.718434,14.43606484486702,15.04517970273974,14.536716293306409,14.211378086897,13.8
2025-11-17 19:30:00,11.05,14.229057,14.093389409197668,15.436650503398589,13.295746804433747,13.369164630232936,13.11
2025-11-17 20:00:00,11.2,14.451634,13.97444306403157,14.502578567306356,13.605492961729828,13.56279419354775,13.41
2025-11-17 20:30:00,11.05,13.671454,13.289515236283606,13.620127083681057,12.582852757026757,13.202264496687464,13.08
2025-11-17 21:00:00,11.0,13.811232,13.31148062987399,13.60473465590958,13.153552970912544,13.47445693785932,13.08
2025-11-17 21:30:00,10.91,13.041582,12.617144447491937,12.78441887397054,13.16730543298064,13.199222194920074,12.66
2025-11-17 22:00:00,9.69,12.769292,12.027526462585476,12.577006042757676,12.941126411592863,13.199222194920074,12.36
2025-11-17 22:30:00,9.61,12.678698,11.697272457848277,12.49822030443258,12.71794836637214,13.089508514437254,11.65
2025-11-17 23:00:00,9.77,12.599608,11.350064111552843,12.38554926352797,11.731688190000916,12.66506534947766,11.76
2025-11-17 23:30:00,10.01,12.423694,11.089976066169456,11.795201939300227,10.618081757587916,12.11940899357585,11.58
2025-11-18 00:00:00,11.08,12.287597,11.299934813253373,11.711811706934322,10.849806797553963,11.344240612838934,11.37
2025-11-18 00:30:00,10.97,11.954683,11.173894145678473,11.56581198046241,10.498964310174372,10.83139720349999,11.12
2025-11-18 01:00:00,10.74,11.909205,11.165387942772307,11.57450401601998,10.649527743503208,10.83139720349999,11.11
2025-11-18 01:30:00,10.74,11.909205,11.131836962037823,11.56184905320099,10.440564707485668,10.605377854444276,11.12
2025-11-18 02:00:00,10.74,11.95312,11.074825905893787,11.540600000957015,10.528105332734,11.180953122539114,11.26
2025-11-18 02:30:00,10.74,12.345716,11.242642260412516,11.66136683904712,10.332303009180494,11.273231737782892,11.58
2025-11-18 03:00:00,10.91,12.276306,11.338997404703624,12.0405977463597,10.600240346157577,11.348880059043385,11.6
2025-11-18 03:30:00,11.0,12.405053,11.612483089570595,12.148447959287916,11.928576006590566,11.94434315734298,11.79
2025-11-18 04:00:00,11.05,12.346851,11.987536170569625,12.25858889326261,10.901346798144791,11.94434315734298,11.8
2025-11-18 04:30:00,11.04,12.309602,11.861175614667877,12.25858889326261,11.056379185439232,11.94434315734298,11.89
2025-11-18 05:00:00,11.18,12.527939,11.659056620727332,12.241560232809618,11.090230987742268,12.45750477789977,12.05
2025-11-18 05:30:00,11.25,12.4427595,11.71499998834958,12.314367141931015,11.18855397327137,12.57857066211709,12.08
2025-11-18 06:00:00,11.43,13.249659,12.485516658527349,12.89303379736435,12.701949901679722,13.416680429508771,12.92
2025-11-18 06:30:00,14.0,13.572131,12.883789692194153,13.370630147465183,12.862942455109442,13.47445693785932,12.94
2025-11-18 07:00:00,11.06,12.96085,12.135026790156298,12.26727792033766,12.235782473541231,13.26825176602713,11.52
2025-11-18 07:30:00,10.42,12.578314,11.646386723351837,12.18215111583842,12.136081080843796,12.66506534947766,10.75
2025-11-18 08:00:00,7.56,12.01781,10.745136434219669,11.163309325561258,10.111519669070711,11.273231737782892,10.27
2025-11-18 08:30:00,9.94,10.916937,9.887584865843172,9.65507497806774,9.568963188940655,11.348880059043385,9.63
2025-11-18 09:00:00,8.71,10.133334,8.37143363218122,9.03459342505272,8.68318511820271,10.83139720349999,9.54
2025-11-18 09:30:00,8.29,10.244095,9.063444963078076,8.471985849312812,8.381694667838651,9.340302995785247,9.5
2025-11-18 10:00:00,7.56,9.060962,8.413287730980239,8.111575796505566,7.277518226073382,9.291207996034828,8.18
2025-11-18 10:30:00,7.56,9.024201,8.55234613921362,7.797215975021203,6.087589911710941,8.356519120982403,7.48
2025-11-18 11:00:00,8.0,9.195301,8.281402162085156,8.241389077211423,6.681547839127608,8.136959916014783,7.47
2025-11-18 11:30:00,7.56,8.823764,8.072210894174496,7.79016850827663,6.31331820986493,7.965737530836342,7.74
2025-11-18 12:00:00,6.0,8.550228,8.091697956644586,7.80659733388626,5.612611677242168,7.75435448440363,7.34
2025-11-18 12:30:00,3.1,9.415331,7.710807493767676,8.43147430633391,5.7967127098227085,8.136959916014783,7.59
2025-11-18 13:00:00,7.56,11.013071,9.244683584691664,8.827576254839473,8.308117741400899,8.578707448540385,8.76
2025-11-18 13:30:00,7.56,10.807375,8.871358025728,8.955425804637807,10.09033118584922,9.27528525438898,9.66
2025-11-18 14:00:00,10.2,10.702812,10.090233734971555,9.490536835915464,10.6300061445698,9.291207996034828,10.35
2025-11-18 14:30:00,11.02,11.396724,9.05360506025156,10.069585376180626,10.839951013838805,10.576270884174416,10.96
2025-11-18 15:00:00,14.64,12.302148,10.99474739573762,11.663662836623196,11.534185742329386,12.994759201352997,12.88
2025-11-18 15:30:00,15.89,13.437843,13.036806240248774,13.020718638560805,12.8822318346633,13.14773625598477,13.26
2025-11-18 16:00:00,17.62,14.855152,14.821319228962269,15.280439067654768,15.058227454051416,13.47445693785932,15.04
2025-11-18 16:30:00,17.62,15.4227295,14.842568842201814,15.726855674785822,15.39010109725231,14.833871094089494,15.84
2025-11-18 17:00:00,16.5,14.975761,15.097749173430428,15.7051513546128,15.473155374097216,14.211378086897,15.46
2025-11-18 17:30:00,16.4,15.037173,15.28610876100061,15.25362367636925,15.238516107583436,14.211378086897,14.88
2025-11-18 18:00:00,16.31,14.974848,14.776576910087416,14.782211806971114,14.728957619064328,14.211378086897,14.79
2025-11-18 18:30:00,16.0,14.974848,14.826068441792634,14.932932612038122,14.649495967994763,14.179390988309674,15.08
2025-11-18 19:00:00,15.89,14.659066,14.667138082989227,14.957454095499587,14.791086112212572,14.211378086897,14.17
2025-11-18 19:30:00,15.89,13.594797,13.63272497946357,15.128351519873563,13.28549494669078,13.26825176602713,13.69
2025-11-18 20:00:00,15.12,13.8716755,13.752195014633426,15.09109263098846,13.291564949961828,13.44797740639606,14.31
2025-11-18 20:30:00,15.89,13.198831,13.05282923502494,13.4185557141379,12.935897412070554,13.202264496687464,13.45
2025-11-18 21:00:00,13.48,13.650311,13.47679496051231,13.688284020366323,13.328158533865842,13.56279419354775,13.61
2025-11-18 21:30:00,12.3,12.860661,12.63387046235344,12.816910224407566,13.231877146295178,13.199222194920074,13.21
2025-11-18 22:00:00,12.3,12.637247,12.330070110398603,12.64258487958918,12.604617539255162,13.199222194920074,12.3
2025-11-18 22:30:00,11.58,12.340871,11.77650259640618,12.33143095684332,11.439559075240796,13.089508514437254,12.08
2025-11-18 23:00:00,11.33,12.259639,11.638958551291562,11.93284851337718,10.55841050375436,12.473685468065916,11.73
2025-11-18 23:30:00,11.3,12.199715,10.70732169000306,11.511498403288227,10.550553374065736,11.92740603463244,11.57
2025-11-19 00:00:00,11.43,12.07168,10.667299983182032,11.482619983483616,10.5445221293123,11.273231737782892,11.77
2025-11-19 00:30:00,11.25,11.762699,10.992558427043036,11.3072669968062,10.32701253372951,10.605377854444276,11.57
2025-11-19 01:00:00,11.28,11.585811,10.903331863929717,11.312017947902511,9.98005624169357,10.605377854444276,11.47
2025-11-19 01:30:00,11.2,11.762699,10.994428016301644,11.366865576983905,10.299578810035763,9.923783820866312,11.46
2025-11-19 02:00:00,11.21,11.861359,11.024244202635131,11.409432311176792,10.111161360890142,10.605377854444276,11.56
2025-11-19 02:30:00,11.24,11.9615755,11.158509576419377,11.560193034123229,10.581649418306847,11.180953122539114,11.7
2025-11-19 03:00:00,11.15,12.155668,11.188208839614775,11.501344132539392,10.505491813990144,11.180953122539114,11.9
2025-11-19 03:30:00,11.18,12.284415,11.361467971278657,11.90729316423648,11.223892913156384,11.39909806149461,12.1
2025-11-19 04:00:00,11.34,12.226213,11.694450663889796,12.095727321951738,10.87257699874277,11.39909806149461,12.14
2025-11-19 04:30:00,11.37,12.226213,11.81105686472357,12.20404644008515,10.760990775042265,11.92740603463244,12.12
